id,annual_usage,min_order_quantity,bracket_pricing,quantity,quote_year,cost
21239,12,0,Yes,20,-0.0252245451087462,3.04079054990179
21240,103,20,No,20,0.724882916869659,9.82066847315035
21241,1,0,Yes,1,0.349829185880456,28.1293991308847
21242,1,0,Yes,6,0.349829185880456,7.11372501015452
21243,1,0,Yes,20,0.349829185880456,3.23275262487272
21244,1,0,Yes,1,-0.0252245451087462,31.0978561452903
21245,1,0,Yes,6,-0.0252245451087462,7.38636679779438
21246,1,0,Yes,20,-0.0252245451087462,3.0129699593263
21247,1,0,Yes,1,-0.0252245451087462,36.6619742603896
21248,1,0,Yes,6,-0.0252245451087462,12.4135475147866
21249,1,0,Yes,20,-0.0252245451087462,7.93999655024677
21250,1,0,Yes,1,-0.0252245451087462,32.6085142135397
21251,1,0,Yes,6,-0.0252245451087462,8.89702486604386
21252,1,0,Yes,20,-0.0252245451087462,4.52362802757577
21253,1,0,Yes,1,-0.0252245451087462,30.3383540225792
21254,1,0,Yes,6,-0.0252245451087462,6.62686467508332
21255,1,0,Yes,20,-0.0252245451087462,2.25624989567278
21256,1,0,Yes,1,-0.0252245451087462,31.8017170868503
21257,1,0,Yes,6,-0.0252245451087462,8.093009798412
21258,1,0,Yes,20,-0.0252245451087462,3.71961295994391
21259,1,0,Yes,1,-0.0252245451087462,31.4511776455991
21260,1,0,Yes,6,-0.0252245451087462,7.74247035716074
21261,1,0,Yes,20,-0.0252245451087462,3.36907351869265
21262,34,0,Yes,1,-0.0252245451087462,31.4539597046566
21263,34,0,Yes,6,-0.0252245451087462,8.90815310227405
21264,34,0,Yes,20,-0.0252245451087462,3.87819032622424
21265,1,0,Yes,1,-0.0252245451087462,52.8952888611919
21266,1,0,Yes,6,-0.0252245451087462,29.1837995136961
21267,1,0,Yes,20,-0.0252245451087462,24.810402675228
21268,1,0,Yes,1,-0.0252245451087462,36.9958213472956
21269,1,0,Yes,6,-0.0252245451087462,8.65220366897949
21270,1,0,Yes,20,-0.0252245451087462,3.42471469984365
21271,1,0,Yes,1,-0.0252245451087462,37.9862343717832
21272,1,0,Yes,6,-0.0252245451087462,9.63983463440962
21273,1,0,Yes,20,-0.0252245451087462,4.41234566527378
21274,1,0,Yes,1,-0.0252245451087462,36.5534739571452
21275,1,0,Yes,6,-0.0252245451087462,8.20707421977154
21276,1,0,Yes,20,-0.0252245451087462,2.98236730969325
21277,1,0,Yes,1,-0.0252245451087462,31.4984726495774
21278,1,0,Yes,6,-0.0252245451087462,7.25004590397445
21279,1,0,Yes,20,-0.0252245451087462,2.77649493943457
21280,750,1,No,1,0.724882916869659,4.6488206851655
21281,700,1,No,1,0.349829185880456,5.03552689416491
21282,150,1,No,1,0.349829185880456,2.72363581734113
21283,1,0,Yes,1,0.349829185880456,27.8178085164392
21284,1,0,Yes,6,0.349829185880456,6.80213439570895
21285,1,0,Yes,20,0.349829185880456,2.92116201042716
21286,40,4,No,4,0.349829185880456,98.8076094879342
21287,9,1,No,1,0.349829185880456,24.9689800415083
21288,40,5,No,5,0.349829185880456,82.8608469700595
21289,1,0,Yes,1,-0.0252245451087462,31.0950740862327
21290,1,0,Yes,20,-0.0252245451087462,7.04417353371577
21291,1,0,Yes,50,-0.0252245451087462,6.28467141100471
21292,100,10,No,10,0.349829185880456,7.22222531339895
21293,50,1,No,1,0.349829185880456,15.8048775059397
21294,50,0,Yes,1,0.724882916869659,29.2978639350556
21295,50,0,Yes,6,0.724882916869659,6.88003204932034
21296,50,20,Yes,20,0.724882916869659,2.74311023074398
21297,50,0,Yes,1,0.349829185880456,30.1269175342054
21298,50,0,Yes,6,0.349829185880456,7.70908564847015
21299,50,0,Yes,20,0.349829185880456,3.56938177083623
21300,35,1,No,1,0.349829185880456,35.1513161921401
21301,185,20,No,20,0.724882916869659,3.4274967589012
21302,46,1,No,1,-0.0252245451087462,5.88961902483266
21303,1,0,Yes,1,0.349829185880456,34.4335449552923
21304,1,0,Yes,6,0.349829185880456,8.78296044468432
21305,1,0,Yes,20,0.349829185880456,4.04789592873477
21306,46,1,No,1,-0.0252245451087462,8.53813924761995
21307,46,1,No,1,-0.0252245451087462,6.86890381309014
21308,46,1,No,1,-0.0252245451087462,10.0988743789053
21309,46,1,No,1,-0.0252245451087462,6.68250585623432
21310,1,0,Yes,1,0.349829185880456,29.6094545495012
21311,1,0,Yes,6,0.349829185880456,8.59378042877094
21312,1,0,Yes,20,0.349829185880456,4.71280804348915
21313,192,1,No,1,-0.0252245451087462,9.16966665368372
21314,46,1,No,1,-0.0252245451087462,7.95112478647697
21315,1,0,Yes,1,-0.0252245451087462,32.8978483555249
21316,1,0,Yes,6,-0.0252245451087462,9.18914106708657
21317,1,0,Yes,20,-0.0252245451087462,4.81574422861848
21318,49,1,Yes,1,-0.0252245451087462,6.37091524178875
21319,5,1,Yes,1,0.349829185880456,6.7882241004212
21320,10,1,Yes,1,-0.0252245451087462,10.7582223755446
21321,5,1,Yes,1,0.349829185880456,6.27910729288961
21322,257,1,No,1,0.349829185880456,6.68528791529187
21323,1,1,Yes,1,0.349829185880456,2.37031431703232
21324,5,1,Yes,1,-0.400278276097949,19.2184639695531
21325,5,0,Yes,1,-0.0252245451087462,310.324777574378
21326,5,0,Yes,2,-0.0252245451087462,183.69379545189
21327,5,0,Yes,3,-0.0252245451087462,131.213033390273
21328,5,0,Yes,4,-0.0252245451087462,97.2691308291092
21329,5,0,Yes,5,-0.0252245451087462,86.1464587170256
21330,5,0,Yes,1,-0.0252245451087462,191.149713726123
21331,5,0,Yes,2,-0.0252245451087462,109.295972134896
21332,5,0,Yes,3,-0.0252245451087462,76.8766379372701
21333,5,0,Yes,4,-0.0252245451087462,56.8152100732794
21334,5,0,Yes,5,-0.0252245451087462,49.4010226849095
21335,18,1,No,1,-0.400278276097949,21.4811126010583
21336,39,1,No,1,0.724882916869659,36.294742464793
21337,87,8,No,8,-0.0252245451087462,20.4286596595873
21338,105,1,No,1,-0.400278276097949,29.7346472070909
21339,1,0,Yes,1,-0.0252245451087462,30.4468543258236
21340,1,0,Yes,20,-0.0252245451087462,6.3959537733067
21341,1,0,Yes,50,-0.0252245451087462,5.63645165059564
21342,1,0,Yes,1,-0.0252245451087462,32.5890398001369
21343,1,0,Yes,6,-0.0252245451087462,8.34061305453392
21344,1,0,Yes,20,-0.0252245451087462,3.8698441490516
21345,1,0,Yes,1,-0.400278276097949,10.92236385994
21346,1,0,Yes,2,-0.400278276097949,6.96349382104683
21347,1,0,Yes,3,-0.400278276097949,5.63923370965319
21348,1,0,Yes,5,-0.400278276097949,3.85593385376385
21349,1,0,Yes,10,-0.400278276097949,3.19658585712457
21350,1,0,Yes,20,-0.400278276097949,2.86552082927616
21351,14,1,No,1,-0.0252245451087462,7.33072561664339
21352,19,1,No,1,-0.0252245451087462,26.3377530978228
21353,19,1,No,1,-0.0252245451087462,17.6827673697857
21354,70,1,No,1,-0.0252245451087462,9.49794962247459
21355,1791,1,No,1,-0.400278276097949,4.65716686233815
21356,56,1,No,1,-0.0252245451087462,122.713842969459
21357,100,1,No,1,-0.0252245451087462,76.3230081848177
21358,101,1,No,1,-0.0252245451087462,13.4790761338282
21359,101,1,No,1,-0.0252245451087462,14.4833994536036
21360,784,40,No,40,0.349829185880456,6.98853235256478
21361,138,1,No,1,0.349829185880456,23.1328210635255
21362,584,30,No,30,0.349829185880456,12.4218936919593
21363,784,40,No,40,0.349829185880456,6.11218374943663
21364,1,0,Yes,1,-0.0252245451087462,32.6780656899785
21365,1,0,Yes,20,-0.0252245451087462,8.62716513746154
21366,1,0,Yes,50,-0.0252245451087462,7.86766301475048
21367,1,0,Yes,1,-0.0252245451087462,32.6196424497699
21368,1,0,Yes,20,-0.0252245451087462,8.56874189725299
21369,1,0,Yes,50,-0.0252245451087462,7.80923977454193
21370,1,0,Yes,1,-0.0252245451087462,32.2162438864252
21371,1,0,Yes,20,-0.0252245451087462,8.16534333390829
21372,1,0,Yes,50,-0.0252245451087462,7.40584121119723
21373,1,0,Yes,1,-0.0252245451087462,31.3120746927216
21374,1,0,Yes,6,-0.0252245451087462,7.60058534522571
21375,1,0,Yes,20,-0.0252245451087462,3.22997056581517
21376,1,0,Yes,1,-0.0252245451087462,32.1105256422383
21377,1,0,Yes,6,-0.0252245451087462,8.40181835380001
21378,1,0,Yes,20,-0.0252245451087462,4.02842151533193
21379,1,0,Yes,1,-0.0252245451087462,27.361550831001
21380,1,0,Yes,20,-0.0252245451087462,3.31065027848411
21381,1,0,Yes,50,-0.0252245451087462,2.55114815577305
21382,160,20,No,1,-0.400278276097949,19.911196674883
21383,640,4,No,4,-0.400278276097949,21.3077903217729
21384,122,20,No,1,0.724882916869659,16.4670075616365
21385,4,0,Yes,2,0.349829185880456,76.5984320315152
21386,4,0,Yes,4,0.349829185880456,42.0007455918274
21387,75,3,No,1,0.349829185880456,68.6389610678655
21388,1953,165,No,165,0.349829185880456,2.38144255326252
21389,1953,1,Yes,1,0.349829185880456,2.67077669524769
21390,1,0,Yes,1,0.724882916869659,30.6109958102191
21391,1,0,Yes,6,0.724882916869659,6.3625690646161
21392,1,0,Yes,20,0.724882916869659,1.88901810007623
21393,1,0,Yes,1,0.724882916869659,31.2007923304196
21394,1,0,Yes,6,0.724882916869659,6.95236558481663
21395,1,0,Yes,20,0.724882916869659,2.47881462027676
21396,1,0,Yes,1,0.724882916869659,31.2425232162828
21397,1,0,Yes,6,0.724882916869659,6.99409647067988
21398,1,0,Yes,20,0.724882916869659,2.52054550614
21399,1,0,Yes,1,-0.0252245451087462,30.4357260895934
21400,1,0,Yes,6,-0.0252245451087462,6.72423674209756
21401,1,0,Yes,20,-0.0252245451087462,2.35083990362947
21402,1,0,Yes,1,-0.0252245451087462,32.4109880204537
21403,1,0,Yes,6,-0.0252245451087462,7.40862327025478
21404,1,0,Yes,20,-0.0252245451087462,2.79596935283742
21405,1,0,Yes,1,-0.0252245451087462,30.4830210935718
21406,1,0,Yes,6,-0.0252245451087462,6.23459434796882
21407,1,0,Yes,20,-0.0252245451087462,1.76104338342894
21408,1,0,Yes,1,-0.0252245451087462,31.2202667438224
21409,1,0,Yes,6,-0.0252245451087462,6.97183999821948
21410,1,0,Yes,20,-0.0252245451087462,2.49828903367961
21411,1,0,Yes,1,-0.0252245451087462,30.6109958102191
21412,1,0,Yes,6,-0.0252245451087462,6.3625690646161
21413,1,0,Yes,20,-0.0252245451087462,1.88901810007623
21414,1,0,Yes,1,-0.0252245451087462,36.6313716107565
21415,1,0,Yes,6,-0.0252245451087462,8.28775393244048
21416,1,0,Yes,20,-0.0252245451087462,3.06026496330464
21417,1,0,Yes,1,0.349829185880456,37.2628990168203
21418,1,0,Yes,6,0.349829185880456,8.91928133850425
21419,1,0,Yes,20,0.349829185880456,3.69179236936842
21420,117,1,Yes,1,0.724882916869659,23.8645025956611
21421,130,1,Yes,1,1.09993664785886,17.7578829643396
21422,117,1,No,1,0.724882916869659,22.0561642082538
21423,117,1,No,1,0.724882916869659,23.3386934337842
21424,117,1,Yes,1,0.724882916869659,20.442569954875
21425,130,1,Yes,1,1.09993664785886,15.2067348085665
21426,26,4,No,1,-0.0252245451087462,14.0827829493164
21427,173,17,No,17,0.349829185880456,2.93229024665736
21428,68,0,Yes,6,0.349829185880456,26.2626375032689
21429,68,0,Yes,12,0.349829185880456,15.2262092219694
21430,68,0,Yes,17,0.349829185880456,12.8280743143615
21431,68,0,Yes,8,-0.0252245451087462,42.1008997178992
21432,68,0,Yes,16,-0.0252245451087462,31.5346394173255
21433,400,35,Yes,35,0.724882916869659,19.3881695720637
21434,97,3,No,3,-0.400278276097949,24.8855182697818
21435,512,0,Yes,1,0.349829185880456,32.3497827211876
21436,512,0,Yes,6,0.349829185880456,8.63829337369174
21437,512,0,Yes,20,0.349829185880456,4.2621144761661
21438,56,10,No,10,0.349829185880456,4.70167980725895
21439,200,1,Yes,1,-0.0252245451087462,2.35640402174457
21440,141,12,No,12,0.349829185880456,10.6497220723002
21441,29,1,No,1,0.724882916869659,14.5974638749631
21442,104,1,No,1,0.349829185880456,13.9019491105757
21443,1,0,Yes,1,-0.0252245451087462,37.9389393678049
21444,1,0,Yes,6,-0.0252245451087462,9.59253963043127
21445,1,0,Yes,20,-0.0252245451087462,4.36505066129544
21446,600,50,No,1,0.349829185880456,3.16320114843398
21447,600,50,No,50,0.349829185880456,3.34959910528981
21448,1,1,No,1,0.724882916869659,13.523589078749
21449,50,0,Yes,1,-0.0252245451087462,23.2246290124247
21450,50,0,Yes,2,-0.0252245451087462,19.2574127963588
21451,50,0,Yes,3,-0.0252245451087462,17.9359347440227
21452,50,0,Yes,5,-0.0252245451087462,14.0660905949711
21453,50,0,Yes,10,-0.0252245451087462,13.4067425983319
21454,50,0,Yes,20,-0.0252245451087462,13.0756775704835
21455,50,0,Yes,50,-0.0252245451087462,12.5693428220094
21456,50,0,Yes,100,-0.0252245451087462,12.0936107231684
21457,1,0,Yes,1,-0.0252245451087462,15.1594398045882
21458,1,0,Yes,2,-0.0252245451087462,10.4939267650774
21459,1,0,Yes,3,-0.0252245451087462,9.04725605515154
21460,1,0,Yes,5,-0.0252245451087462,6.56565937581723
21461,1,0,Yes,10,-0.0252245451087462,5.84232402085431
21462,1,0,Yes,20,-0.0252245451087462,5.67540047740133
21463,1,0,Yes,50,-0.0252245451087462,5.19966837856034
21464,50,10,No,10,-0.0252245451087462,2.33692960834173
21465,604,30,No,30,0.349829185880456,32.9924383634816
21466,578,1,No,1,0.349829185880456,37.4409507965035
21467,1,1,No,1,0.349829185880456,6.67694173811922
21468,1,0,Yes,1,0.349829185880456,32.8505533515465
21469,1,0,Yes,6,0.349829185880456,7.19996884093855
21470,1,0,Yes,20,0.349829185880456,2.46490432498901
21471,1,0,Yes,1,0.724882916869659,28.1822582529782
21472,1,0,Yes,6,0.724882916869659,6.62686467508332
21473,1,20,Yes,20,0.724882916869659,2.64573816372974
21474,1,0,Yes,1,0.349829185880456,27.8873599928779
21475,1,0,Yes,6,0.349829185880456,6.33196641498306
21476,1,0,Yes,20,0.349829185880456,2.35083990362947
21477,1,0,Yes,1,0.349829185880456,27.5312564335116
21478,1,0,Yes,6,0.349829185880456,5.9758628556167
21479,1,0,Yes,20,0.349829185880456,1.99473634426312
21480,1,0,Yes,1,0.349829185880456,27.9430011740289
21481,1,0,Yes,6,0.349829185880456,6.38760759613405
21482,1,20,Yes,20,0.349829185880456,2.40926314383802
21483,487,0,Yes,1,-0.0252245451087462,35.7355485942255
21484,1,0,Yes,1,0.349829185880456,35.7355485942255
21485,487,0,Yes,6,-0.0252245451087462,7.39193091590948
21486,1,0,Yes,6,0.349829185880456,7.39193091590948
21487,487,0,Yes,20,-0.0252245451087462,2.16444194677365
21488,1,0,Yes,20,0.349829185880456,2.16444194677365
21489,507,0,Yes,1,0.349829185880456,36.9540904614323
21490,507,0,Yes,6,0.349829185880456,8.60769072405869
21491,507,0,Yes,20,0.349829185880456,3.3829838139804
21492,50,1,No,1,-0.400278276097949,87.8713353327064
21493,5,10,No,10,0.349829185880456,6.20399169833577
21494,28,0,Yes,1,0.349829185880456,33.8103637264012
21495,28,0,Yes,6,0.349829185880456,7.29734090795279
21496,28,0,Yes,20,0.349829185880456,2.40369902572292
21497,94,4,No,1,0.724882916869659,12.2688804437941
21498,368,1,No,1,-0.0252245451087462,12.7073329512639
21499,3310,1,Yes,1,0.724882916869659,1.2825292255304
21500,3310,1,Yes,1,0.724882916869659,1.69983808416285
21501,165,1,No,1,-0.0252245451087462,4.11188328705842
21502,25,1,Yes,1,-0.400278276097949,11.2450827106158
21503,110,10,No,10,0.724882916869659,2.34249372645683
21504,2,1,No,1,0.349829185880456,7.72577800281544
21505,500,50,No,50,-0.0252245451087462,15.9912754627955
21506,191,1,No,1,0.349829185880456,4.87694952788458
21507,1,0,Yes,1,-0.0252245451087462,31.2453052753404
21508,1,0,Yes,6,-0.0252245451087462,6.99687852973743
21509,1,0,Yes,20,-0.0252245451087462,2.52332756519755
21510,1,0,Yes,1,-0.0252245451087462,38.7429544354368
21511,1,0,Yes,6,-0.0252245451087462,10.3993367571207
21512,1,0,Yes,20,-0.0252245451087462,5.17184778798484
21513,9500,1,No,1,0.724882916869659,1.71096632039305
21514,1250,1,No,1,0.724882916869659,1.45779894615603
21515,138,0,Yes,15,-0.0252245451087462,25.9482648297658
21516,138,0,Yes,20,-0.0252245451087462,23.7615664105318
21517,138,0,Yes,30,-0.0252245451087462,20.9099558765433
21518,70,1,No,1,-0.400278276097949,10.7916070842352
21519,12,1,No,1,-0.400278276097949,35.4823812199885
21520,250,1,No,1,-0.400278276097949,4.18143476349716
21521,1,0,Yes,1,-0.0252245451087462,31.1562793854988
21522,1,0,Yes,6,-0.0252245451087462,6.90507058083829
21523,1,0,Yes,20,-0.0252245451087462,2.43430167535596
21524,1,0,Yes,1,-0.0252245451087462,32.8004762885107
21525,1,0,Yes,6,-0.0252245451087462,8.5520495429077
21526,1,0,Yes,20,-0.0252245451087462,4.08128063742537
21527,1,0,Yes,1,-0.0252245451087462,32.847771292489
21528,1,0,Yes,6,-0.0252245451087462,8.59934454688604
21529,1,0,Yes,20,-0.0252245451087462,4.12579358234617
21530,116,10,No,10,0.349829185880456,6.48219760409074
21531,1,0,Yes,1,-0.0252245451087462,46.8971695331148
21532,1,0,Yes,20,-0.0252245451087462,31.0394329050817
21533,1,0,Yes,50,-0.0252245451087462,30.5386622747228
21534,500,50,No,50,0.349829185880456,8.23489481034703
21535,34,2,No,2,-0.400278276097949,33.9800693289117
21536,1,60,No,60,-0.0252245451087462,1.86397956855828
21537,450,1,No,1,-0.400278276097949,1.94187722216967
21538,1,0,Yes,1,-0.0252245451087462,30.8168681804777
21539,1,0,Yes,6,-0.0252245451087462,6.56565937581723
21540,1,0,Yes,20,-0.0252245451087462,2.0948904703349
21541,1,0,Yes,1,-0.0252245451087462,31.0449970231968
21542,1,0,Yes,6,-0.0252245451087462,6.7937882185363
21543,1,0,Yes,20,-0.0252245451087462,2.32301931305398
21544,1,0,Yes,1,-0.0252245451087462,32.0687947563751
21545,1,0,Yes,6,-0.0252245451087462,7.81758595171458
21546,1,0,Yes,20,-0.0252245451087462,3.34681704623226
21547,6,10,Yes,10,0.349829185880456,5.39719457164637
21548,2,10,Yes,10,0.724882916869659,5.39719457164637
21549,6,10,No,10,0.349829185880456,4.95206512243842
21550,200,1,No,1,-0.400278276097949,6.31249200158021
21551,4,10,No,10,0.349829185880456,4.78514157898544
21552,1069,3,No,3,-0.0252245451087462,31.1868820351318
21553,227,1,No,1,0.349829185880456,6.03985021394034
21554,245,1,No,1,0.724882916869659,6.29023552911981
21555,1,0,Yes,1,-0.0252245451087462,30.4635466801689
21556,1,0,Yes,6,-0.0252245451087462,6.21511993456597
21557,1,0,Yes,20,-0.0252245451087462,1.7415689700261
21558,444,1,No,1,0.724882916869659,3.09643173105279
21559,1,0,Yes,1,-0.0252245451087462,35.9692415550597
21560,1,0,Yes,6,-0.0252245451087462,7.62562387674365
21561,1,0,Yes,20,-0.0252245451087462,2.39813490760782
21562,1,0,Yes,1,-0.0252245451087462,31.4177929369085
21563,1,0,Yes,6,-0.0252245451087462,7.16936619130551
21564,1,0,Yes,20,-0.0252245451087462,2.69859728582318
21565,1,0,Yes,1,-0.0252245451087462,32.6057321544822
21566,1,0,Yes,6,-0.0252245451087462,8.35730540887922
21567,1,0,Yes,20,-0.0252245451087462,3.88375444433934
21568,225,1,No,1,-0.0252245451087462,4.58483332684186
21569,225,1,No,1,-0.0252245451087462,3.14372673503113
21570,225,1,No,1,-0.0252245451087462,3.52208676685789
21571,225,1,No,1,0.349829185880456,17.056804081837
21572,225,1,No,1,-0.0252245451087462,25.8258542312336
21573,225,1,No,1,0.349829185880456,8.71062690918803
21574,189,1,No,1,0.349829185880456,30.4412902077085
21575,25,25,No,25,0.724882916869659,239.679951926019
21576,1,0,Yes,1,-0.0252245451087462,35.9219465510814
21577,1,0,Yes,6,-0.0252245451087462,7.57554681370776
21578,1,0,Yes,20,-0.0252245451087462,2.34805784457192
21579,1,0,Yes,1,-0.0252245451087462,36.0721777401891
21580,1,0,Yes,6,-0.0252245451087462,7.72577800281544
21581,1,0,Yes,20,-0.0252245451087462,2.49828903367961
21582,593,50,No,1,-0.0252245451087462,5.04387307133756
21583,593,50,No,1,-0.0252245451087462,5.04387307133756
21584,375,1,Yes,1,-0.0252245451087462,8.95266604719485
21585,375,30,Yes,1,-0.0252245451087462,8.5353571885624
21586,700,70,No,70,0.349829185880456,6.28188935194716
21587,1,0,Yes,1,-0.0252245451087462,28.5216694579993
21588,1,0,Yes,20,-0.0252245451087462,4.47076890548233
21589,1,0,Yes,50,-0.0252245451087462,3.71126678277126
21590,138,10,No,1,-0.400278276097949,11.2116980019252
21591,1,0,Yes,1,-0.0252245451087462,32.792130111338
21592,1,0,Yes,6,-0.0252245451087462,8.54370336573505
21593,1,0,Yes,20,-0.0252245451087462,4.07015240119517
21594,1,0,Yes,1,-0.0252245451087462,33.9299922658758
21595,1,0,Yes,6,-0.0252245451087462,10.2185029183799
21596,1,0,Yes,20,-0.0252245451087462,5.84510607991186
21597,1,0,Yes,1,-0.0252245451087462,36.8845389849936
21598,1,0,Yes,6,-0.0252245451087462,8.53813924761995
21599,1,0,Yes,20,-0.0252245451087462,3.31065027848411
21600,11,0,Yes,1,-0.400278276097949,29.3256845256311
21601,11,0,Yes,2,-0.400278276097949,22.3315880549512
21602,11,0,Yes,3,-0.400278276097949,20.6178396755006
21603,11,0,Yes,5,-0.400278276097949,16.4530972663488
21604,40,1,No,1,-0.400278276097949,9.63148845723697
21605,40,1,No,1,-0.400278276097949,8.19316392448379
21606,40,1,No,1,-0.400278276097949,9.84848906372584
21607,450,3,No,3,-0.400278276097949,21.2688414949673
21608,450,4,No,4,-0.400278276097949,17.3656126372251
21609,450,38,No,38,0.349829185880456,20.6623526204214
21610,450,3,No,3,-0.400278276097949,24.7575435531345
21611,93,10,No,10,0.724882916869659,2.37031431703232
21612,1,0,Yes,1,-0.0252245451087462,31.4122288187934
21613,1,0,Yes,6,-0.0252245451087462,7.16102001413286
21614,1,0,Yes,20,-0.0252245451087462,2.69025110865053
21615,1,0,Yes,1,-0.0252245451087462,36.881756925936
21616,1,0,Yes,6,-0.0252245451087462,8.53813924761995
21617,1,0,Yes,20,-0.0252245451087462,3.31065027848411
21618,1,0,Yes,1,-0.0252245451087462,31.2453052753404
21619,1,0,Yes,6,-0.0252245451087462,7.53659798690207
21620,1,0,Yes,20,-0.0252245451087462,3.16320114843398
21621,1,0,Yes,1,-0.0252245451087462,32.1466924099865
21622,1,0,Yes,6,-0.0252245451087462,7.89548360532597
21623,1,0,Yes,20,-0.0252245451087462,3.42471469984365
21624,1,0,Yes,1,-0.0252245451087462,32.2913594809791
21625,1,0,Yes,6,-0.0252245451087462,8.04015067631856
21626,1,0,Yes,20,-0.0252245451087462,3.56938177083623
21627,1,0,Yes,1,-0.0252245451087462,37.3324504932591
21628,1,0,Yes,6,-0.0252245451087462,8.988832814943
21629,1,0,Yes,20,-0.0252245451087462,3.76134384580716
21630,1,0,Yes,1,-0.0252245451087462,31.253651452513
21631,1,0,Yes,6,-0.0252245451087462,7.00522470691008
21632,1,0,Yes,20,-0.0252245451087462,2.53445580142775
21633,1,0,Yes,1,-0.0252245451087462,36.9012313393389
21634,1,0,Yes,6,-0.0252245451087462,8.55483160196525
21635,1,0,Yes,20,-0.0252245451087462,3.32734263282941
21636,1,0,Yes,1,-0.0252245451087462,36.8761928078209
21637,1,0,Yes,6,-0.0252245451087462,8.53257512950485
21638,1,0,Yes,20,-0.0252245451087462,3.30508616036901
21639,1,0,Yes,1,-0.0252245451087462,36.2919604057355
21640,1,0,Yes,6,-0.0252245451087462,7.94834272741942
21641,1,0,Yes,20,-0.0252245451087462,2.72085375828358
21642,1,0,Yes,1,-0.0252245451087462,38.840326502451
21643,1,0,Yes,6,-0.0252245451087462,10.4967088241349
21644,1,0,Yes,20,-0.0252245451087462,5.26921985499908
21645,1,0,Yes,1,-0.0252245451087462,34.0913516912137
21646,1,0,Yes,6,-0.0252245451087462,10.3826444027754
21647,1,0,Yes,20,-0.0252245451087462,6.0092475643073
21648,1,0,Yes,1,-0.0252245451087462,32.260756831346
21649,1,0,Yes,6,-0.0252245451087462,8.54926748385015
21650,1,0,Yes,20,-0.0252245451087462,4.17865270443961
21651,1,0,Yes,1,-0.0252245451087462,38.420235584761
21652,1,0,Yes,6,-0.0252245451087462,10.0766179064449
21653,1,0,Yes,20,-0.0252245451087462,4.84912893730908
21654,1,0,Yes,1,-0.0252245451087462,37.2350784262448
21655,1,0,Yes,6,-0.0252245451087462,8.89146074792876
21656,1,0,Yes,20,-0.0252245451087462,3.66397177879292
21657,1,0,Yes,1,-0.0252245451087462,32.9868742453665
21658,1,0,Yes,6,-0.0252245451087462,9.27538489787061
21659,1,0,Yes,20,-0.0252245451087462,4.90198805940252
21660,1,0,Yes,1,-0.0252245451087462,32.2023335911375
21661,1,0,Yes,6,-0.0252245451087462,8.49362630269915
21662,1,0,Yes,20,-0.0252245451087462,4.12022946423107
21663,1,0,Yes,1,-0.0252245451087462,31.9269097444401
21664,1,0,Yes,6,-0.0252245451087462,8.21542039694419
21665,1,0,Yes,20,-0.0252245451087462,3.84480561753365
21666,1,0,Yes,1,-0.0252245451087462,37.4242584421582
21667,1,0,Yes,6,-0.0252245451087462,9.07785870478459
21668,1,0,Yes,20,-0.0252245451087462,3.85036973564875
21669,1,0,Yes,1,-0.0252245451087462,31.2313949800526
21670,1,0,Yes,6,-0.0252245451087462,7.51990563255677
21671,1,0,Yes,20,-0.0252245451087462,3.14650879408868
21672,1,0,Yes,1,-0.0252245451087462,39.316058601292
21673,1,0,Yes,6,-0.0252245451087462,10.9724409229759
21674,1,0,Yes,20,-0.0252245451087462,5.74495195384007
21675,53,1,No,1,0.349829185880456,9.70938611084836
21676,59,0,Yes,1,0.349829185880456,36.5840766067782
21677,59,0,Yes,6,0.349829185880456,8.23767686940458
21678,59,0,Yes,20,0.349829185880456,3.0129699593263
21679,1,0,Yes,1,-0.0252245451087462,32.4082059613961
21680,1,0,Yes,6,-0.0252245451087462,8.15699715673564
21681,1,0,Yes,20,-0.0252245451087462,3.68622825125332
21682,5,0,Yes,1,-0.400278276097949,145.36258575697
21683,5,0,Yes,2,-0.400278276097949,76.0336740428326
21684,1,0,Yes,1,-0.0252245451087462,31.9964612208788
21685,1,0,Yes,6,-0.0252245451087462,7.74525241621829
21686,1,0,Yes,20,-0.0252245451087462,3.27448351073597
21687,1,0,Yes,1,-0.0252245451087462,32.7531812845323
21688,1,0,Yes,6,-0.0252245451087462,9.04169193703644
21689,1,0,Yes,20,-0.0252245451087462,4.66829509856835
21690,1,0,Yes,1,-0.0252245451087462,30.5080596250897
21691,1,0,Yes,6,-0.0252245451087462,6.25963287948677
21692,1,0,Yes,20,-0.0252245451087462,1.78608191494689
21693,405,35,No,35,-0.0252245451087462,3.09921379011034
21694,405,35,No,35,-0.0252245451087462,3.13259849880093
21695,1,0,Yes,1,-0.0252245451087462,31.501254708635
21696,1,0,Yes,6,-0.0252245451087462,7.252827963032
21697,1,0,Yes,20,-0.0252245451087462,2.77927699849212
21698,1,0,Yes,1,-0.0252245451087462,30.5637008062407
21699,1,0,Yes,6,-0.0252245451087462,6.31527406063776
21700,1,0,Yes,20,-0.0252245451087462,1.84172309609788
21701,1,0,Yes,1,-0.0252245451087462,30.5164058022624
21702,1,0,Yes,6,-0.0252245451087462,6.26519699760186
21703,1,0,Yes,20,-0.0252245451087462,1.79442809211954
21704,1,0,Yes,1,-0.0252245451087462,30.7723552355569
21705,1,0,Yes,6,-0.0252245451087462,7.06364794711862
